Gender,Age,Height,Weight,family_history_with_overweight,eat_junk_food,eat_vegetables,meals_per_day,eat_refreshment,SMOKE,water_consumption,track_calories,workout,screen_time,alcohol,transportation_type,normal_weight,metric
Female,18.2023615137846,64.1704312015287,183.827948434769,yes,yes,2.340405,2.98730323659707,Sometimes,no,1.68622852913169,no,1.02444172410454,0.514692848935922,no,Public_Transportation,no,USA
Male,25.8136776447156,1.77654831275701,113.895718017621,yes,yes,1.457758,2.9233574067217,Sometimes,no,2.0520192461147,no,1.52704658086137,-0.01716314064813,Sometimes,Public_Transportation,no,EU
Female,17.065445,1.647811,49.603807,no,yes,3,3.566082,Sometimes,no,1.438398,no,2,1,Sometimes,Public_Transportation,no,EU
Male,18.5023652617895,1.78206488902481,64.1862161423672,yes,yes,3,3.10239445816707,Frequently,no,2.0068346864467,no,3.03614982796131,2.06919263711744,no,Walking,yes,EU
Male,26.0492543607438,70.6940361889952,263.952629509141,yes,yes,2.002076,3.00232071573064,Sometimes,no,2.34368801555415,no,0.947090468264012,0.096463915652929,Sometimes,Public_Transportation,no,USA
Female,21.768834,1.733383,135.524857,yes,yes,3,3,Sometimes,no,1.485736,no,1.950374,0.869238,Sometimes,Public_Transportation,no,EU
Male,30.9591915388073,1.88246975526435,128.078656067986,yes,yes,2.889485,3.04617636387426,Sometimes,yes,1.30465602869248,no,1.02152779920577,0.008879300267963,Sometimes,Public_Transportation,no,EU
Female,43.510672,62.5018447746,167.82914903744,yes,yes,2,3,Sometimes,no,2.091934,no,0,0,Sometimes,Automobile,no,USA
Male,24.5892804379581,63.5870273358353,221.598929818481,yes,yes,2.95841,2.44795580342018,Sometimes,no,0.961884027145071,no,1.89075234871923,0.769597486776358,no,Public_Transportation,no,USA
Female,20.6273628852006,62.1383769753334,121.248591933727,yes,yes,2,4.01642052304843,Frequently,no,1.97196350804047,no,1.05728937342433,1.00237935310117,no,Public_Transportation,yes,USA
Female,18.378203,1.746061,128.261402,yes,yes,3,3,Sometimes,no,2.501638,no,1.546179,0.66488,Sometimes,Public_Transportation,no,EU
Male,28.704462,69.4050374787,251.1105831476,yes,yes,2.323351,3,Sometimes,no,2.165048,no,0,1.493716,Sometimes,Automobile,no,USA
Female,23,64.1011369768,186.2859366676,yes,yes,2.058687,2.962004,Sometimes,no,2.010596,no,0.851059,0.630866,no,Public_Transportation,no,USA
Male,20.101026,63.7452312728,229.95004734482,yes,yes,2.870895,1.627555,Sometimes,no,1.375728,no,0.210181,1.163117,no,Public_Transportation,no,USA
Male,19.429723,1.813567,86.144904,yes,yes,2.643183,3.821461,Sometimes,no,2.397124,no,2.044165,0.471663,Sometimes,Public_Transportation,no,EU
Female,25.921678,1.611452,102.363149,yes,yes,3,3,Sometimes,no,1.031701,no,0.03465,0.912345,Sometimes,Public_Transportation,no,EU
Female,24.469756,1.663341,113.077187,yes,yes,3,3,Sometimes,no,2.632224,no,0.300964,0.26956,Sometimes,Public_Transportation,no,EU
Male,20.068432,65.2414525532,232.76486206842,yes,yes,2.724121,1.437959,Sometimes,no,1.590418,no,0.029603,1.122118,no,Public_Transportation,no,USA
Male,22.5916829745692,68.9290866263985,174.170022536343,yes,yes,3,1.08091127253516,Sometimes,no,1.94046400546725,no,2.28493396858492,0.002218920074525,Sometimes,Public_Transportation,no,USA
Male,20.5913391188881,71.470743213873,155.407543650804,yes,yes,1,2.91435211989152,Frequently,no,3.01016394163816,no,1.96780529929033,0.018363436937327,Sometimes,Public_Transportation,yes,USA
Male,19.920629,1.768493,57.790381,yes,yes,2,3.897078,Sometimes,no,2.622638,no,2,1.894105,no,Automobile,no,EU
Female,22.7090558359781,65.427528501853,178.281468332788,yes,yes,2,3.0373610561178,Sometimes,no,1.97076449859735,no,0.054559008830259,2.06592309890829,no,Public_Transportation,no,USA
Male,20.8451077486743,1.7188542277271,80.127626866849,yes,yes,2,2.45471180947193,Sometimes,no,2.0515679853719,no,2.00170529075583,1.01283552170893,no,Public_Transportation,no,EU
Male,32.707653,1.695347,102.810704,yes,yes,2.795086,2.129909,Sometimes,no,1,no,1.989316,0,no,Public_Transportation,no,EU
Female,21.798856,1.672007,49.980968,yes,yes,2.979383,3,Frequently,no,2.975887,no,0.945093,1.241755,no,Public_Transportation,no,EU
Female,19.027417,62.5255062047,163.00798901816,yes,no,3,3.362758,Sometimes,no,2,no,2.892922,1,Sometimes,Public_Transportation,no,USA
Male,31.2834333739987,1.69068842628031,104.573181488465,yes,yes,2.79166,2.14637058058559,Sometimes,no,1.24088796866356,no,0.658846868841993,0.980761889730691,no,Public_Transportation,no,EU
Female,18.863875,1.560029,71.728069,yes,no,3,3.339914,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,no,EU
Female,21.071195,63.6404674367,151.615795947,yes,yes,1.452524,3.950553,no,no,2.109858,no,0.508847,1.194633,Sometimes,Public_Transportation,no,USA
Male,25.3292,69.7566124717,251.33733272384,yes,yes,1.528331,3,Sometimes,no,2.079353,no,1.522429,0.228598,Sometimes,Public_Transportation,no,USA
Female,25.653233,1.66494,110.92217,yes,yes,3,3,Sometimes,no,1.604075,no,0.029728,0.200122,Sometimes,Public_Transportation,no,EU
Female,25.96773,63.1261758204,231.55544501496,yes,yes,3,3,Sometimes,no,1.919473,no,0.027101,0.546137,Sometimes,Public_Transportation,no,USA
Male,18.1771584285934,1.70671200697262,52.2828072958715,yes,yes,1.757466,2.97970621039106,Sometimes,no,1.14697581606309,no,0.809772949809682,1.64282208787619,Sometimes,Public_Transportation,no,EU
Male,22.815416,1.732694,98.44113,yes,yes,2,2.993623,Sometimes,no,2.326635,no,2.236586,1.529423,no,Public_Transportation,no,EU
Male,31.627962,1.762389,118.548733,yes,yes,2.998441,3,Sometimes,no,2.462916,no,0.554646,1.99219,Sometimes,Automobile,no,EU
Female,17.659902720763,1.62559171131449,81.5360974907011,yes,yes,2.340405,3.0007414416497,Sometimes,no,1.61543900181227,no,0.929176328872021,0.558666459573347,no,Public_Transportation,no,EU
Female,18,61.811057,110.231,no,yes,2,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,yes,USA
Male,25.036269,1.874519,121.244969,yes,yes,2.630137,3,Sometimes,no,2.960088,no,1.356468,0,Sometimes,Public_Transportation,no,EU
Male,34,1.78,73,no,yes,2,3,Sometimes,no,2,no,3,1,Sometimes,Automobile,yes,EU
Male,40.317787,1.786318,98.447311,yes,yes,2,3,Sometimes,no,2.680292,no,1.549693,0.522259,Sometimes,Automobile,no,EU
Male,33.789301,66.18507511,226.02450097282,yes,yes,2.813775,2.372705,Sometimes,no,1,no,1.979355,0,no,Public_Transportation,no,USA
Male,33.2122896109799,74.7501625345648,218.831264074356,yes,yes,2,1.8632753040827,Sometimes,no,2.18847933270507,no,1.02127725008323,-0.002549101351048,Sometimes,Automobile,no,USA
Female,20.908785,1.700996,126.490236,yes,yes,3,3,Sometimes,no,1.242832,no,0.530925,0.575969,Sometimes,Public_Transportation,no,EU
Male,25.140074,1.829529,120.996581,yes,yes,3,3,Sometimes,no,3,no,1.467863,0.343635,Sometimes,Public_Transportation,no,EU
Female,23,66.141768,147.70954,yes,yes,2,3,Frequently,no,1,no,0,0,Sometimes,Public_Transportation,yes,USA
Female,31,1.62,68,no,no,3,3,Sometimes,no,2,no,1,0,Sometimes,Automobile,no,EU
Male,17.120699,71.2303927951,130.00422355228,yes,yes,2.524428,4,Sometimes,no,2,no,2,0.03838,no,Automobile,no,USA
Male,17.080493,70.1872819956,123.52357551116,yes,yes,2,4,Sometimes,no,2.28525,no,2,1.162801,no,Automobile,no,USA
Female,25.992348,1.606474,104.954291,yes,yes,3,3,Sometimes,no,2.331123,no,0.063383,0.561661,Sometimes,Public_Transportation,no,EU
Female,26,1.610225,104.936381,yes,yes,3,3,Sometimes,no,1.322004,no,0,0.539876,Sometimes,Public_Transportation,no,EU
Female,19,1.61,53.8,yes,yes,2,3,Always,no,2,no,2,1,Sometimes,Public_Transportation,yes,EU
Male,21.808159,1.65,80,yes,yes,2,3,Sometimes,no,2,no,0.826609,2,no,Public_Transportation,no,EU
Female,20.327723,1.782714,154.618446,yes,yes,3,3,Sometimes,no,2.319559,no,1.97073,0.768375,Sometimes,Public_Transportation,no,EU
Female,18.3289248566525,1.80024705287421,141.12321696942,yes,yes,3,3.0146021092729,Sometimes,no,2.48182825060213,no,2.00156314431011,0.837515703429995,Sometimes,Public_Transportation,no,EU
Female,19.755797,60.7216075928,140.77864021166,no,yes,2.628791,2.762883,Sometimes,no,1.512035,yes,0.303722,0.003229,Sometimes,Public_Transportation,no,USA
Female,17,62.204758,110.231,no,yes,1,4,Frequently,no,2,no,1,2,Sometimes,Public_Transportation,yes,USA
Male,24.079971,1.61981,98.54302,yes,yes,2.95841,2.434347,Sometimes,no,1,no,1.930033,0.754023,no,Public_Transportation,no,EU
Male,19.478533,1.804099,85.196279,yes,yes,2.459976,3.30846,Sometimes,no,2.078011,no,1.779646,0.871772,Sometimes,Public_Transportation,no,EU
Male,18.525525,1.856633,59.258372,yes,yes,2.592247,3.304123,Sometimes,no,2.036764,no,2.038653,1.119877,no,Automobile,no,EU
Male,24.9803432825129,1.75613945844086,114.216803868686,yes,yes,1.289315,3.021185586741,Sometimes,no,1.98122701048588,no,1.40673858219617,-0.027344081811246,Sometimes,Public_Transportation,no,EU
Female,17.9551562150917,63.7111324564973,146.499144722826,yes,yes,1.952987,1.02151415712177,Sometimes,no,1.36122173592058,yes,0.782746183596255,1.89555125100093,no,Public_Transportation,no,USA
Male,17.039058,70.8623217302,210.36410846616,yes,yes,2,3,Sometimes,no,3,no,1.04729,0.933802,Sometimes,Public_Transportation,no,USA
Female,25.113537,59.2672367287,140.46784611178,yes,no,2,1.193729,Sometimes,no,1.846441,no,0.546402,0.235711,no,Public_Transportation,no,USA
Female,21.979769,62.99216,145.78482737368,yes,yes,2.213135,3,Sometimes,no,2.046766,no,2.172546,0,Sometimes,Public_Transportation,no,USA
Female,37.955371,61.4428678248,176.3696,yes,yes,2.846452,1.139317,Sometimes,no,1.459511,no,1.71807,0,Sometimes,Automobile,no,USA
Female,20.534606,1.758372,79.469513,yes,yes,2.8557,1,Sometimes,no,2.663861,no,2.762711,0.783336,Sometimes,Public_Transportation,no,EU
Male,23,67.1860599025,199.5182312541,yes,yes,2,3,Sometimes,no,1.530493,no,0.967627,1,no,Public_Transportation,no,USA
Female,25.612462,1.674515,112.879662,yes,yes,3,3,Sometimes,no,2.989389,no,0.36009,0.169016,Sometimes,Public_Transportation,no,EU
Male,24.751511,1.735343,83.337721,yes,yes,2.607335,3,Sometimes,no,2,no,0.451009,0.630866,Sometimes,Public_Transportation,no,EU
Female,17.402028,1.710756,50,no,yes,2.015258,3.300666,Sometimes,no,1.315608,no,0.069802,1,Sometimes,Public_Transportation,no,EU
Female,20.3106322343703,67.7127543805353,287.915048091984,yes,yes,3,3.00158447532845,Sometimes,no,1.7497947805817,no,1.47567510596424,0.852264845914299,Sometimes,Public_Transportation,no,USA
Female,21.056059,68.1147218213,335.31027235244,yes,yes,3,3,Sometimes,no,2.374958,no,0.750111,0.671458,Sometimes,Public_Transportation,no,USA
Male,22.6919996421809,72.9606033514982,260.146953838286,yes,yes,2.922511,2.70452399032006,Sometimes,no,1.79565881390125,no,0.509944317200898,0.018394683513787,Sometimes,Public_Transportation,no,USA
Female,18.6385089278058,1.62717791666224,77.11457268583,yes,no,3,3.0783854665744,Frequently,yes,2.99880761855344,no,2.0941517303206,1.03709242068446,Sometimes,Automobile,no,EU
Male,22.2500830046586,1.64269853105232,90.4197577120048,yes,yes,2.103335,2.99971220362779,Sometimes,no,2.99379739216378,no,0.556281211813994,0.955114622762196,no,Public_Transportation,no,EU
Female,19.007177,66.5640910627,110.00109340792,no,yes,1.212908,3.207071,Sometimes,no,1.029703,no,2,1,Sometimes,Public_Transportation,no,USA
Female,25.930376,63.3389318408,225.05634871368,yes,yes,3,3,Sometimes,no,1.019684,no,0.026033,1,Sometimes,Public_Transportation,no,USA
Female,21.760734,68.339013281,298.38799104774,yes,yes,3,3,Sometimes,no,2.611654,no,1.618512,0.868788,Sometimes,Public_Transportation,no,USA
Female,39,1.65,50,no,yes,3,4,Frequently,no,2,no,0,0,Sometimes,Public_Transportation,no,EU
Male,25.191627,1.813678,85.637789,no,yes,1.450218,3.985442,Sometimes,no,2.147746,no,0.046836,1,no,Automobile,no,EU
Male,25.785925,71.6082276448,191.87336527876,no,yes,2.286481,1.713762,Sometimes,no,1.797161,no,1.658698,0.926581,no,Automobile,no,USA
Male,23.329344,1.751365,95.290429,yes,yes,2,3,Sometimes,no,3,no,3,2,no,Public_Transportation,no,EU
Female,23.647935,1.681394,114.479459,yes,yes,3,3,Sometimes,no,2.435978,no,0.232742,0.692608,Sometimes,Public_Transportation,no,EU
Female,19.3431888760644,65.5944132973314,114.534597607012,no,no,2.88626,3.53557320939397,Frequently,no,1.69244669351817,no,2.03022608349726,0.988998570398545,Sometimes,Public_Transportation,no,USA
Male,26.042738,1.837117,105.712219,yes,yes,3,3,Sometimes,no,2.509147,no,2,1.564796,Sometimes,Public_Transportation,no,EU
Female,22.1663675777171,66.930973680496,118.329664089742,yes,yes,2.55996,2.96766153495122,Frequently,no,1.96019362512153,no,0.444649792634093,1.55930231738013,no,Public_Transportation,no,USA
Female,23,64.960665,176.3696,yes,yes,2,3,Always,no,2,no,0,2,no,Public_Transportation,no,USA
Male,24.443011,1.873368,121.82962,yes,yes,2.722161,2.658837,Sometimes,no,2.375707,no,1.299469,0,Sometimes,Public_Transportation,no,EU
Female,24,1.6,45,yes,no,2,3,no,no,2,no,1,0,no,Public_Transportation,no,EU
Male,39.759575,70.5711798407,224.38644185738,yes,yes,2.33361,2.113575,Sometimes,no,2.504136,no,2.998981,1,Sometimes,Automobile,no,USA
Female,26,63.0277899405,242.67342745052,yes,yes,3,3,Sometimes,no,2.555189,no,0,0.462973,Sometimes,Public_Transportation,no,USA
Female,19.012872,68.5851551462,294.93388502578,yes,yes,3,3,Sometimes,no,2.70196,no,1.465909,0.813235,Sometimes,Public_Transportation,no,USA
Female,24.6378921683347,65.8158642253865,233.345023248266,yes,yes,3,2.99093826575107,Sometimes,no,1.45336994661837,no,0.163098851051093,0.760388825615262,Sometimes,Public_Transportation,no,USA
Female,21.832995,62.2427107764,144.10265160742,no,yes,2.021446,3,Sometimes,no,1.077917,no,0.523847,0.808599,Sometimes,Public_Transportation,no,USA
Male,21.9074290038967,1.78199159744374,91.6179482875462,yes,yes,1.979944,1.58516482337104,Sometimes,no,1.97822202402839,no,0.173722459341533,0.776975061545994,Sometimes,Public_Transportation,no,EU
Female,23,1.63,82,yes,yes,2,1,Sometimes,no,2,no,0,0,no,Public_Transportation,no,EU
Female,25.483381,61.6255450888,142.96658005674,yes,no,2,1,Sometimes,no,1,no,0.740633,0,no,Public_Transportation,no,USA
Female,36.769646,61.023655,137.43098647102,yes,yes,2.392665,3,Sometimes,no,2.951056,no,0,0.369134,Sometimes,Automobile,no,USA
Male,24.825398,70.7217704732,266.54206555042,yes,yes,2.195964,3,Sometimes,no,2.514872,no,1.664722,0.127673,Sometimes,Public_Transportation,no,USA
Male,31.8299637257905,1.65621659666002,93.01107148803,yes,yes,2.274164,1.07874172452016,Sometimes,no,1.33724919787833,no,1.50725724552039,-0.00649947712071,Sometimes,Automobile,no,EU
Male,23.6005140762829,1.64543360592779,57.7632594714122,yes,no,2,3.04308560134387,Sometimes,no,2.02066895193551,no,-0.055932165343134,-0.006565027014711,Sometimes,Public_Transportation,yes,EU
Female,27,61.023655,136.68644,no,yes,3,1,Sometimes,no,1,no,1,0,Sometimes,Public_Transportation,no,USA
Male,31.457413,1.87407,128.867444,yes,yes,2.956297,3,Sometimes,yes,1.2751,no,0.901924,1.875023,Sometimes,Automobile,no,EU
Female,26,1.654784,111.933152,yes,yes,3,3,Sometimes,no,2.770125,no,0,0.088236,Sometimes,Public_Transportation,no,EU
Female,21.140165,67.4462175233,294.83681560718,yes,yes,3,3,Sometimes,no,1.411365,no,1.564618,0.910683,Sometimes,Public_Transportation,no,USA
Female,25.5059493487863,65.4735126438466,231.659415147632,yes,yes,3,3.00404087831153,Sometimes,no,1.51741845139128,no,0.212011071131775,0.742382468337585,Sometimes,Public_Transportation,no,USA
Male,18,68.897675,176.3696,yes,yes,2,3,Always,no,2,no,0,0,Frequently,Public_Transportation,no,USA
Female,23,64.1873181257,183.206347082,yes,yes,2.977585,1.630506,Sometimes,no,2.839319,no,1.091474,0.889517,no,Public_Transportation,no,USA
Female,26,1.64599,111.922491,yes,yes,3,3,Sometimes,no,2.78678,no,0,0.09776,Sometimes,Public_Transportation,no,EU
Male,24,70.078778,141.09568,yes,yes,3,3,Sometimes,no,2,no,1,1,Frequently,Public_Transportation,yes,USA
Male,20.0478602933853,1.7599007508731,87.7056903041343,yes,yes,2.332074,2.9924946499551,Sometimes,no,3.00944118262697,no,2.44881141533934,0.4559782366085,Sometimes,Public_Transportation,no,EU
Male,18,1.719827,52.289828,yes,yes,1.202075,3,Sometimes,no,1.927976,no,0.023574,1.747256,Sometimes,Public_Transportation,no,EU
Male,21,1.65,53,yes,yes,2,3,Sometimes,no,2,no,1,0,Sometimes,Public_Transportation,yes,EU
Male,27.635029,1.806227,120.423567,yes,yes,2.974006,3,Sometimes,no,2.565828,no,0.690269,1.339691,Sometimes,Public_Transportation,no,EU
Female,18.549437,1.545196,72.467862,yes,no,3,3.014808,Sometimes,no,2,no,1.997529,1,Sometimes,Public_Transportation,no,EU
Female,20.190733,1.680762,125.418548,yes,yes,3,3,Sometimes,no,1.124366,no,0.877067,0.552006,Sometimes,Public_Transportation,no,EU
Male,18.0355886432737,1.77117021028501,86.0512469336924,yes,yes,2.882522,2.96069344781645,Sometimes,no,2.41151405284457,no,0.927711270080827,0.708350575318817,Sometimes,Public_Transportation,no,EU
Female,40,62.204758,138.89106,no,yes,2,3,Frequently,no,2,no,3,1,Sometimes,Public_Transportation,no,USA
Female,42.189023,64.8727909368,174.52941691372,yes,yes,2,3,Sometimes,no,1,no,0,1.48189,no,Automobile,no,USA
Male,20.7122909065491,1.74424775694476,50.6570026693444,yes,no,3,4.0151951600312,Frequently,no,1.02960127298566,no,0.985864802217318,0.020673039416054,no,Walking,no,EU
Male,40.106145,1.760175,117.651046,yes,yes,2.032883,2.976211,Sometimes,no,1.726109,no,0.477855,0,Sometimes,Automobile,no,EU
Female,21,1.55,50,no,yes,2,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,yes,EU
Male,22.936098,1.702825,93.638318,yes,yes,2,3,Sometimes,no,1.746197,no,0.455216,0.335158,no,Public_Transportation,no,EU
Female,25.991194,63.7145225948,231.3656536884,yes,yes,3,3,Sometimes,no,2.45126,no,0.043689,0.670402,Sometimes,Public_Transportation,no,USA
Female,24.317607,1.586751,79.109029,yes,yes,2,1,Sometimes,no,2,no,0.852446,0,no,Public_Transportation,no,EU
Female,33.9605918248082,1.68203281225763,78.4477097492198,yes,yes,3,2.08729019261961,Sometimes,no,2.00104194459287,no,1.58498942905209,0.098182059726181,no,Automobile,no,EU
Male,21,63.779562,154.3234,no,yes,2,1,no,no,3,no,1,0,Sometimes,Public_Transportation,no,USA
Female,26,1.600762,105.448264,yes,yes,3,3,Sometimes,no,1.031354,no,0,0.37465,Sometimes,Public_Transportation,no,EU
Male,22,74.015788,198.4158,yes,yes,2,3,Always,no,1,no,0,1,Sometimes,Automobile,no,USA
Female,18.610761,1.550723,60.628321,no,yes,2.823179,2.644692,Sometimes,no,1.226764,yes,0.747528,0.008899,Sometimes,Public_Transportation,no,EU
Male,30.242597,1.759772,118.382361,yes,yes,2.312528,3,Sometimes,no,2.208068,no,1.07672,1.035711,Sometimes,Automobile,no,EU
Male,24.444846,1.718845,86.319887,yes,yes,2,2.677693,Sometimes,no,2.693978,no,0,0.688013,Sometimes,Public_Transportation,no,EU
Female,23.501,1.61,79.2,yes,yes,2.1,1.11,Sometimes,no,2.21,no,0.918,0.22,Sometimes,Public_Transportation,no,EU
Male,32.241587,1.757961,87.906019,yes,yes,2,1.79558,Sometimes,no,1.855054,no,1.083572,0.218574,Sometimes,Public_Transportation,no,EU
Male,19.858973,63.779562,153.3871309553,no,yes,2.185938,1,no,no,2.81353,no,1,1.110222,Sometimes,Public_Transportation,no,USA
Female,24.6623215797954,63.344326391126,183.727163886849,yes,yes,2.260543,1.35624942070267,Sometimes,no,1.93007180156843,no,-0.011735053704638,0.111822297689413,no,Public_Transportation,no,USA
Male,18.381382,67.8168476447,118.57323137374,yes,yes,2,3.131032,Sometimes,no,2.072194,no,1.487987,2,Sometimes,Public_Transportation,no,USA
Male,29,66.2565712116,198.39743772002,yes,yes,1.851262,3,Sometimes,no,2.11267,no,0.388269,0,Sometimes,Automobile,no,USA
Male,25.846279,69.7925967431,255.35709353154,yes,yes,2.381164,3,Sometimes,no,2.170225,no,1.211048,1.89933,Sometimes,Public_Transportation,no,USA
Male,22.1273839745878,1.70418500669595,74.8241744114678,yes,yes,2,3.03434211894861,Sometimes,no,1.8315450574694,no,0.663234959412603,0.145205554476053,Sometimes,Public_Transportation,no,EU
Male,29.216019,68.9868482765,194.21834020644,yes,yes,2,1.894384,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,no,USA
Female,26,61.417356,224.87124,yes,yes,3,3,Sometimes,yes,1,no,0,1,Sometimes,Public_Transportation,no,USA
Male,21.413642,67.3025560284,165.3465,yes,yes,2,3,Sometimes,no,2.843777,no,2.022315,0.009254,Sometimes,Public_Transportation,no,USA
Female,16.1780889751552,63.6384420065319,142.0767540033,yes,yes,2.388168,0.98758308454623,Sometimes,no,1.43447592116454,yes,0.062117291954486,1.13555519367146,no,Public_Transportation,no,USA
Female,25.908829,63.2966483534,225.54534004354,yes,yes,3,3,Sometimes,no,1.030501,no,0.06582,0.991473,Sometimes,Public_Transportation,no,USA
Male,16.6389739727944,74.544910750919,133.942603826572,yes,yes,2.842102,3.3992180503462,Sometimes,no,2.00439515353117,no,2.47927342225347,0.544378626976135,no,Automobile,no,USA
Male,30.4155251044249,1.76123879231216,119.786305411221,yes,yes,2.970983,2.98727521113854,Sometimes,no,2.85607338615188,no,0.473538024877052,1.87472518609957,Sometimes,Automobile,no,EU
Male,17.486869,72.3098421969,129.94768166314,yes,yes,2.767731,3.821168,Sometimes,no,2,no,2,0.556245,no,Automobile,no,USA
Female,34.176795,66.1819648721,170.62034566698,yes,yes,2.79606,1.971472,Sometimes,no,1.921601,no,0.935217,0.704637,no,Automobile,no,USA
Male,26.607478,70.5974396974,260.50910307884,yes,yes,2.002076,3,Sometimes,no,2.338373,no,0.897562,0.081156,Sometimes,Public_Transportation,no,USA
Male,18.068767,1.787787,52,yes,yes,3,3,Sometimes,no,2,no,0.854337,1,Sometimes,Public_Transportation,no,EU
Male,19.506389,71.8287395749,193.24823465398,yes,yes,2.793561,3.788602,Sometimes,no,2.429059,no,2.094542,0.393358,Sometimes,Public_Transportation,no,USA
Male,21.037514,64.4327906992,154.3234,no,yes,2,1,no,no,2.881677,no,0.915699,0,Sometimes,Public_Transportation,no,USA
Male,21.746113,1.668553,94.454394,yes,yes,2,2.968098,Sometimes,no,2,no,0,1.292476,no,Public_Transportation,no,EU
Male,17,65.354366,123.45872,yes,yes,1,3,Always,no,2,no,1,1,Sometimes,Public_Transportation,yes,USA
Female,25.919241,63.4434200862,225.07676129026,yes,yes,3,3,Sometimes,no,1.023328,no,0.05093,1,Sometimes,Public_Transportation,no,USA
Male,23,68.897675,264.5544,yes,yes,2,3,Sometimes,yes,2,no,2,1,Sometimes,Public_Transportation,no,USA
Male,55.022494,65.8816891194,177.25212261372,yes,yes,2,3,Sometimes,no,2,no,1,0,no,Automobile,no,USA
Female,41.823567,1.721854,82.919584,no,yes,2.81646,3.36313,Sometimes,no,2.722063,no,3,0.26579,Sometimes,Automobile,no,EU
Male,19.226314,1.814255,85.255631,yes,yes,2.971351,3.390143,Sometimes,no,2.133767,no,2.318492,0.678618,Sometimes,Public_Transportation,no,EU
Female,21.635977,1.748106,133.259033,yes,yes,3,3,Sometimes,no,1.931163,no,1.562213,0.926565,Sometimes,Public_Transportation,no,EU
Female,19.483036,1.53777,42,no,yes,3,1,Frequently,no,1.387531,no,0,0.466169,Sometimes,Public_Transportation,no,EU
Male,23.260061,1.849003,121.414744,yes,yes,3,2.595126,Sometimes,no,2.054072,no,0.835271,0,Sometimes,Public_Transportation,no,EU
Male,21.652229,66.9362959881,165.47255355774,yes,yes,2.086093,3.546352,Sometimes,no,2.081121,no,1.993666,0.673835,Sometimes,Public_Transportation,no,USA
Male,19,65.748067,149.91416,no,yes,2,3,Sometimes,no,2,no,1,0,Sometimes,Public_Transportation,yes,USA
Female,20.984722779973,1.50627280149654,67.2849761625631,yes,no,2.294067,3.25024159325989,Sometimes,no,2.0055765960902,no,1.11705829055743,1.2187637124214,no,Public_Transportation,no,EU
Male,26.740655,1.863883,120.202596,yes,yes,2.247795,3,Sometimes,no,2.816015,no,0.712726,0,Sometimes,Public_Transportation,no,EU
Female,20.388049,1.777971,137.785027,yes,yes,3,3,Sometimes,no,2.702789,no,1.606109,0.731213,Sometimes,Public_Transportation,no,EU
Female,22.4204843026251,64.9462246461995,190.44498722013,yes,yes,2.983851,1.06550924970734,Sometimes,no,2.78600190493088,no,1.15600576560243,1.03490761094631,no,Public_Transportation,no,USA
Male,30.577944,70.2344080053,265.90706885182,yes,yes,2.341999,3,Sometimes,no,2.299878,no,0.565242,0.921991,Sometimes,Automobile,no,USA
Male,29.883021,70.0413370349,247.88418350696,yes,yes,2.065752,3,Sometimes,no,2.078297,no,0,0.677354,Sometimes,Automobile,no,USA
Male,22.874658,1.713343,75.828119,yes,yes,2.507841,3.648194,Sometimes,no,1.279756,no,0.132629,1.82753,Sometimes,Public_Transportation,no,EU
Male,20.580984,1.798354,103.705418,yes,yes,2,3,Sometimes,no,2.401315,no,2.891986,0,no,Public_Transportation,no,EU
Male,21,1.8,72,no,yes,3,3,Sometimes,no,2,no,1,1,no,Public_Transportation,yes,EU
Female,18.909439,68.1927927296,110.231,no,yes,1.053534,3.378859,Sometimes,no,1,no,1.853425,0.861809,Sometimes,Public_Transportation,no,USA
Male,20,1.7,65,no,yes,2,3,Sometimes,no,2,no,0,1,no,Public_Transportation,yes,EU
Male,21.963787,1.849601,122.333425,yes,yes,3,2.218285,Sometimes,no,1.340117,no,0.428259,0,Sometimes,Public_Transportation,no,EU
Female,34.204408,65.5483424827,177.22075528036,yes,yes,2,3,Sometimes,no,2.641642,no,0.285889,1.50301,no,Automobile,no,USA
Male,23.6316401466527,72.3395911760562,270.020473279108,yes,yes,3,2.34488057033068,Sometimes,no,1.63768427978821,no,0.917547767256655,0.01677105890021,Sometimes,Public_Transportation,no,USA
Female,25.959772,1.642098,104.966758,yes,yes,3,3,Sometimes,no,1.482002,no,0.204108,0.657221,Sometimes,Public_Transportation,no,EU
Female,38.098745,1.598448,80,yes,yes,2.020785,1.169173,Sometimes,no,1.972551,no,1.903338,0,Sometimes,Automobile,no,EU
Female,26,1.633442,111.821817,yes,yes,3,3,Sometimes,no,2.550672,no,0,0.224655,Sometimes,Public_Transportation,no,EU
Female,21.987341,1.730182,78.55444,yes,yes,2.293705,1,Sometimes,no,2,no,2.063943,0,Sometimes,Public_Transportation,no,EU
Female,17.420269,1.489409,53.620604,no,yes,1.836554,1.865238,Sometimes,no,2,yes,0.320209,1.969507,Sometimes,Public_Transportation,no,EU
Male,24,1.7,75,yes,yes,2,3,Sometimes,no,2,no,1,0,Sometimes,Automobile,no,EU
Female,18.86396616337,63.8770019047112,155.066547090412,yes,yes,2.253998,2.6941198720637,Sometimes,no,2.3171214487809,no,0.876278347055461,0.051158006646327,no,Public_Transportation,no,USA
